ID,Delivery_person_ID,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Road_traffic_density,Type_of_order,order_count,City,Time_taken (min),cluster
0x8c41,PUNERES14DEL01,18.572273,73.921063,20-03-2022,21:40,21:55,Jam,Snack,2.0,Metropolitian,31,2
0xae34,PUNERES04DEL02,18.537099,73.889339,17-03-2022,23:50,23:55,Low,Meal,1.0,Metropolitian,27,2
0x705c,PUNERES01DEL03,18.606688,73.843049,24-03-2022,18:45,18:55,Medium,Buffet,2.0,Metropolitian,27,1
0x7e16,PUNERES11DEL02,18.562463,73.948198,05-04-2022,18:30,18:40,Medium,Drinks,2.0,Metropolitian,23,2
0xbacb,PUNERES09DEL01,18.628352,74.001896,12-03-2022,22:35,22:40,Low,Meal,2.0,Metropolitian,32,0
0x43c9,PUNERES010DEL01,18.5286,73.911789,15-03-2022,10:55,11:05,Low,Drinks,2.0,Urban,19,2
0x83f3,PUNERES03DEL03,18.623608,73.880827,04-04-2022,20:30,20:45,Jam,Buffet,2.0,Metropolitian,42,1
0x1680,PUNERES12DEL03,18.590099,73.914223,08-03-2022,22:45,22:50,Low,Buffet,1.0,Metropolitian,34,2
0x8f95,PUNERES15DEL02,18.73811,73.885505,18-03-2022,17:25,17:35,Medium,Drinks,1.0,Metropolitian,16,1
0x7698,PUNERES06DEL01,18.599293,73.970095,18-03-2022,19:50,19:55,Jam,Buffet,2.0,Urban,44,0
0x7033,PUNERES20DEL02,18.614899,73.827424,13-03-2022,18:10,18:25,Medium,Drinks,2.0,Metropolitian,21,1
0x9932,PUNERES06DEL02,18.612954,73.992698,16-03-2022,23:20,23:35,Low,Snack,2.0,Urban,28,0
0x6e30,PUNERES15DEL03,18.712416,73.844377,08-03-2022,23:10,23:15,Low,Snack,2.0,Metropolitian,26,1
0xb697,PUNERES010DEL02,18.537118,73.914338,17-03-2022,11:15,11:25,High,Buffet,2.0,Metropolitian,20,2
0x23a5,PUNERES08DEL03,18.573078,73.961792,07-03-2022,17:10,17:15,Medium,Buffet,2.0,,26,0
0x8f76,PUNERES13DEL03,18.607664,73.973492,24-03-2022,19:20,19:35,Jam,Drinks,2.0,Urban,32,0
0xa917,PUNERES12DEL03,18.535908,73.852409,03-03-2022,21:25,21:35,Jam,Drinks,1.0,Metropolitian,14,2
0x9540,PUNERES03DEL02,18.664054,73.920516,14-03-2022,23:20,23:35,Low,Drinks,2.0,Urban,28,0
0xaaef,PUNERES13DEL03,18.568562,73.947098,05-04-2022,20:20,20:25,Jam,Snack,2.0,Metropolitian,26,2
0x4763,PUNERES16DEL02,18.534636,73.853931,05-03-2022,09:25,09:30,Low,Buffet,2.0,Metropolitian,14,2
0x98e2,PUNERES13DEL01,18.644652,74.03246,20-03-2022,19:40,19:45,Jam,Snack,4.0,Metropolitian,53,0
0x8cd9,PUNERES04DEL02,18.578536,73.910384,08-03-2022,21:30,21:45,Jam,Drinks,3.0,Urban,51,2
0x9c5e,PUNERES06DEL03,18.550228,73.939469,21-03-2022,0.916666667,22:10,Jam,Drinks,2.0,Metropolitian,27,2
0x5359,PUNERES11DEL02,18.570171,73.94554,28-03-2022,20:50,21:05,Jam,Snack,1.0,Urban,26,2
0xa8e8,PUNERES20DEL02,18.589153,73.785166,13-03-2022,11:55,12:10,High,Buffet,3.0,Metropolitian,32,1
0x2f33,PUNERES05DEL03,18.621616,74.003411,06-03-2022,22:20,22:30,Low,Buffet,2.0,Metropolitian,19,0
0xc29,PUNERES13DEL01,18.608002,73.98361,02-03-2022,17:45,17:55,Medium,Drinks,2.0,Metropolitian,27,0
0x12ce,PUNERES06DEL01,18.644062,74.007906,18-03-2022,21:55,0.916666667,Jam,Buffet,2.0,Metropolitian,42,0
0x7564,PUNERES02DEL02,18.616514,73.883978,31-03-2022,17:45,17:50,Medium,Drinks,3.0,Metropolitian,43,1
0x855e,PUNERES15DEL01,18.692834,73.816667,29-03-2022,21:20,21:30,Jam,Snack,1.0,Metropolitian,25,1
0x495a,PUNERES12DEL02,18.57805,73.91425,27-03-2022,18:15,18:30,Medium,Snack,2.0,Metropolitian,37,2
0x3391,PUNERES08DEL03,18.571461,73.95878,05-03-2022,23:40,23:50,Low,Drinks,2.0,Metropolitian,13,0
0x6989,PUNERES20DEL02,18.617981,73.83096,26-03-2022,19:30,19:45,Jam,Buffet,1.0,Metropolitian,35,1
0x740a,PUNERES11DEL01,18.576767,73.970916,06-04-2022,23:15,23:25,Low,Buffet,1.0,Metropolitian,24,0
0x3ab1,PUNERES20DEL01,18.688266,73.892182,20-03-2022,0.958333333,23:15,Low,Meal,2.0,Urban,26,1
0x2c3e,PUNERES19DEL02,18.632339,74.003985,14-03-2022,19:15,19:20,Jam,Meal,2.0,Urban,43,0
0xb7b2,PUNERES01DEL02,18.673224,73.905576,02-03-2022,1,24:10:00,Low,Meal,2.0,Metropolitian,21,1
0x8766,PUNERES07DEL03,18.59569,73.962405,15-03-2022,19:20,19:35,Jam,Buffet,2.0,Metropolitian,34,0
0x85b2,PUNERES08DEL01,18.622343,74.008149,14-03-2022,17:20,17:25,Medium,Meal,2.0,Metropolitian,22,0
0xb6d,PUNERES11DEL03,18.536846,73.927275,19-03-2022,18:30,18:45,Medium,Drinks,1.0,Metropolitian,19,2
0xfc9,PUNERES18DEL01,18.64903,73.860475,25-03-2022,22:25,22:40,Low,Buffet,2.0,Urban,31,1
0x2c61,PUNERES05DEL02,18.604135,73.981208,10-03-2022,0.75,18:05,Medium,Meal,2.0,Metropolitian,40,0
0xbc5b,PUNERES13DEL01,18.652157,74.030713,25-03-2022,21:10,21:20,Jam,Buffet,2.0,Metropolitian,33,0
0x7340,PUNERES09DEL02,18.563434,73.952349,11-03-2022,17:25,17:35,Medium,Meal,2.0,Metropolitian,17,2
0x7837,PUNERES02DEL03,18.568636,73.83403,03-03-2022,23:45,1,Low,Drinks,1.0,Urban,12,2
0x2a10,PUNERES16DEL03,18.575724,73.889091,01-03-2022,22:55,23:05,Low,Drinks,1.0,Metropolitian,18,2
0x6a07,PUNERES12DEL03,18.533368,73.869296,28-03-2022,21:35,21:50,Jam,Meal,2.0,Metropolitian,31,2
0x942f,PUNERES01DEL03,18.605454,73.835853,30-03-2022,23:10,23:25,Low,Snack,2.0,Metropolitian,11,1
0x38d3,PUNERES01DEL03,18.573056,73.804822,09-03-2022,22:30,22:35,Low,Buffet,2.0,Metropolitian,22,1
0x5219,PUNERES09DEL03,18.612768,73.99107,02-04-2022,17:15,17:20,Medium,Drinks,2.0,Metropolitian,34,0
0x2636,PUNERES04DEL03,18.552115,73.889748,03-03-2022,23:55,24:10:00,Low,Snack,2.0,Metropolitian,23,2
0x3621,PUNERES16DEL03,18.547138,73.858928,30-03-2022,23:55,24:05:00,Low,Drinks,2.0,Metropolitian,18,2
0x20e8,PUNERES17DEL01,18.622432,73.947641,18-03-2022,22:55,23:05,Low,Snack,1.0,Metropolitian,11,0
0x81ac,PUNERES010DEL02,18.655337,74.034244,10-03-2022,23:55,24:05:00,Low,Snack,3.0,Metropolitian,43,0
0x8243,PUNERES18DEL01,18.576484,73.798327,03-03-2022,09:40,09:45,Low,Snack,2.0,Metropolitian,24,1
0xbed3,PUNERES02DEL02,18.655531,73.9321,25-03-2022,19:50,0.833333333,Jam,Snack,1.0,Metropolitian,16,0
0x37b5,PUNERES05DEL03,18.612036,73.987476,27-03-2022,18:50,0.791666667,Medium,Meal,2.0,,21,0
0x9104,PUNERES15DEL01,18.652324,73.784937,19-03-2022,14:55,0.625,High,Buffet,2.0,Metropolitian,30,1
0x6db3,PUNERES16DEL02,18.595446,73.918974,14-03-2022,0.833333333,20:15,Jam,Snack,1.0,Metropolitian,42,2
0x58ca,PUNERES12DEL02,18.635914,73.960152,23-03-2022,19:50,20:05,Jam,Snack,2.0,Metropolitian,14,0
0x96a7,PUNERES01DEL02,18.602322,73.832032,03-04-2022,20:55,21:05,Jam,Buffet,1.0,Metropolitian,29,1
0x305f,PUNERES03DEL03,18.586202,73.857236,01-03-2022,22:25,22:40,Low,Meal,2.0,Metropolitian,27,1
0x55c1,PUNERES07DEL01,18.634712,74.0158,29-03-2022,22:55,23:05,Low,Buffet,1.0,Urban,23,0
0x58d0,PUNERES11DEL02,18.536268,73.9129,30-03-2022,11:25,11:40,High,Buffet,2.0,Metropolitian,20,2
0x7d7,PUNERES09DEL01,18.586295,73.962967,14-03-2022,21:10,21:25,Jam,Snack,3.0,Metropolitian,38,0
0x95a7,PUNERES12DEL03,18.557462,73.885048,21-03-2022,23:45,23:50,Low,Drinks,2.0,Urban,27,2
0x79f4,PUNERES13DEL02,18.665512,74.0443,27-03-2022,21:10,21:15,Jam,Drinks,2.0,Metropolitian,31,0
0xaa0e,PUNERES01DEL02,18.564674,73.792898,28-03-2022,10:20,10:30,Low,Drinks,2.0,Metropolitian,24,1
0x319c,PUNERES04DEL03,18.553032,73.890512,05-04-2022,20:15,20:20,Jam,Buffet,2.0,Metropolitian,27,2
0xa171,PUNERES12DEL01,18.518192,73.836686,07-03-2022,08:15,08:20,Low,Snack,2.0,Urban,19,2
0x6e2b,PUNERES16DEL02,18.573435,73.882703,09-03-2022,21:45,0.916666667,Jam,Buffet,1.0,Urban,29,2
0xbcc7,PUNERES06DEL03,18.554534,73.939714,03-04-2022,22:50,22:55,Low,Drinks,2.0,Urban,23,2
0x2914,PUNERES09DEL01,18.549726,73.933385,15-03-2022,15:45,15:55,Medium,Drinks,1.0,Metropolitian,17,2
0x9859,PUNERES08DEL01,18.618898,74.002373,23-03-2022,0.791666667,19:15,Medium,Drinks,3.0,Metropolitian,36,0
0x57b4,PUNERES13DEL03,18.598864,73.973784,07-03-2022,21:10,21:25,Jam,Snack,1.0,Urban,30,0
0x75f0,PUNERES13DEL02,18.595628,73.967185,26-03-2022,20:35,20:50,Jam,Buffet,2.0,Metropolitian,33,0
0x5ec9,PUNERES03DEL02,18.657546,73.92905,25-03-2022,20:25,20:40,Jam,Snack,1.0,Urban,18,0
0x8204,PUNERES15DEL01,18.731086,73.855039,27-03-2022,18:20,18:35,Medium,Snack,2.0,Metropolitian,27,1
0x48f2,PUNERES01DEL03,18.58714,73.806447,03-03-2022,23:35,23:40,Low,Meal,2.0,Metropolitian,22,1
0x8b75,PUNERES19DEL02,18.668007,74.05433,14-03-2022,0.958333333,23:10,Low,Snack,2.0,Metropolitian,26,0
0x8764,PUNERES18DEL02,18.711231,73.918515,27-03-2022,19:35,19:45,Jam,Snack,2.0,Metropolitian,40,1
0xab62,PUNERES010DEL02,18.598722,73.977506,31-03-2022,17:50,0.75,Medium,Buffet,2.0,Metropolitian,34,0
0x4984,PUNERES12DEL02,18.522281,73.857023,03-04-2022,11:20,11:25,High,Snack,2.0,Urban,10,2
0xade1,PUNERES13DEL02,18.592571,73.970641,11-03-2022,20:55,0.875,Jam,Drinks,2.0,Metropolitian,29,0
0x4790,PUNERES03DEL02,18.613672,73.87422,20-03-2022,18:45,0.791666667,Medium,Meal,1.0,Metropolitian,21,1
0xa052,PUNERES08DEL01,18.628149,74.004447,06-04-2022,23:50,24:05:00,Low,Meal,1.0,Metropolitian,26,0
0x62ae,PUNERES01DEL02,18.605674,73.819213,03-03-2022,21:50,22:05,Jam,Snack,1.0,Metropolitian,23,1
0x8b34,PUNERES18DEL03,18.595667,73.819509,07-03-2022,20:10,20:25,Jam,Meal,2.0,Urban,27,1
0x96ad,PUNERES07DEL02,18.554036,73.914823,07-03-2022,10:35,10:40,Low,Drinks,2.0,Metropolitian,28,2
0x8e30,PUNERES19DEL02,18.572877,73.930483,21-03-2022,0.458333333,11:05,Low,Drinks,2.0,Metropolitian,25,2
0xbea,PUNERES09DEL02,18.640205,74.032974,10-03-2022,20:50,0.875,Jam,Buffet,2.0,Metropolitian,26,0
0x8e53,PUNERES01DEL01,18.660101,73.877909,23-03-2022,23:35,23:40,Low,Buffet,2.0,Metropolitian,34,1
0x49a2,PUNERES07DEL01,18.529884,73.913404,05-04-2022,08:30,08:40,Low,Drinks,1.0,Urban,11,2
0x6d9e,PUNERES06DEL02,18.553275,73.916481,05-04-2022,09:20,09:35,Low,Buffet,1.0,Urban,20,2
0x49d9,PUNERES09DEL02,18.564533,73.944684,28-03-2022,20:25,20:40,Jam,Drinks,1.0,Metropolitian,39,2
0x9536,PUNERES07DEL01,18.543067,73.907324,21-03-2022,11:20,11:30,High,Meal,2.0,Metropolitian,48,2
0xa578,PUNERES02DEL01,18.596144,73.872134,14-03-2022,22:15,22:25,Low,Drinks,2.0,Metropolitian,36,1
0x18af,PUNERES09DEL02,18.536808,73.917507,24-03-2022,10:10,10:15,Low,Buffet,1.0,Metropolitian,24,2
0x88cc,PUNERES13DEL03,18.628029,74.004739,25-03-2022,18:30,18:45,Medium,Drinks,3.0,Metropolitian,35,0
0x4f3f,PUNERES06DEL01,18.60135,73.971273,04-04-2022,17:20,17:35,Medium,Snack,2.0,Metropolitian,27,0
0x424,PUNERES20DEL02,18.64817,73.850421,16-03-2022,,20:25,,Buffet,2.0,Urban,30,1
0x16dd,PUNERES17DEL02,18.643734,73.958618,04-04-2022,20:25,20:30,Jam,Snack,2.0,Metropolitian,45,0
0x5e56,PUNERES11DEL03,18.539827,73.93334,30-03-2022,23:20,23:25,Low,Buffet,2.0,Urban,19,2
0x6858,PUNERES17DEL01,18.589086,73.898222,10-03-2022,23:10,23:20,Low,Drinks,1.0,Metropolitian,19,2
0x76a5,PUNERES12DEL01,18.512194,73.848859,05-04-2022,09:50,10:05,Low,Meal,2.0,Metropolitian,21,2
0x6f71,PUNERES03DEL01,18.582372,73.834209,01-04-2022,16:55,17:10,Medium,Drinks,1.0,Urban,18,1
0x148f,PUNERES16DEL02,18.528937,73.85047,03-03-2022,09:55,10:05,Low,Buffet,1.0,Urban,15,2
0x4432,PUNERES010DEL03,18.584723,73.96658,24-03-2022,0.916666667,22:10,Jam,Meal,2.0,Metropolitian,28,0
0x48fd,PUNERES20DEL01,18.614616,73.816796,30-03-2022,14:30,14:40,High,Meal,2.0,Metropolitian,28,1
0x35f0,PUNERES14DEL03,18.520873,73.880181,17-03-2022,21:30,21:35,Jam,Snack,2.0,Urban,25,2
0x96c7,PUNERES09DEL01,18.562902,73.942433,05-04-2022,13:55,14:10,High,Meal,2.0,Metropolitian,28,2
0x870c,PUNERES19DEL03,18.57285,73.941609,03-04-2022,23:15,23:30,Low,Buffet,2.0,Urban,24,2
0x51f2,PUNERES010DEL03,18.611616,73.988067,10-03-2022,19:50,0.833333333,Jam,Meal,2.0,Metropolitian,31,0
0x5257,PUNERES03DEL01,18.636661,73.917202,18-03-2022,17:30,17:35,Medium,Buffet,2.0,Urban,24,0
0x4797,PUNERES17DEL02,18.524605,73.840755,09-03-2022,10:35,10:40,Low,Buffet,1.0,Metropolitian,20,2
0x4dd2,PUNERES20DEL03,18.663164,73.85933,08-03-2022,19:40,19:45,Jam,Snack,2.0,Metropolitian,30,1
0x5243,PUNERES13DEL02,18.614554,74.001468,06-04-2022,20:20,20:25,Jam,Meal,2.0,Urban,17,0
0x15ac,PUNERES04DEL02,18.567071,73.920246,31-03-2022,21:20,21:30,Jam,Snack,1.0,Metropolitian,26,2
0x1ddd,PUNERES06DEL01,18.637735,74.014984,04-03-2022,22:50,23:05,Low,Buffet,1.0,Metropolitian,24,0
0x995a,PUNERES03DEL01,18.543379,73.802059,15-03-2022,10:45,10:50,Low,Meal,2.0,Metropolitian,26,2
0x2ae8,PUNERES17DEL01,18.519584,73.838339,26-03-2022,08:20,08:30,Low,Snack,2.0,Metropolitian,13,2
0x552e,PUNERES01DEL02,18.599288,73.829972,15-03-2022,23:20,23:35,Low,Drinks,2.0,Urban,19,1
0x653d,PUNERES08DEL02,18.640236,74.022539,06-03-2022,0.75,18:15,Medium,Drinks,1.0,Metropolitian,30,0
0x25c2,PUNERES09DEL03,18.58156,73.95617,01-04-2022,18:25,18:30,Medium,Snack,1.0,Metropolitian,17,0
0x8281,PUNERES15DEL01,18.62467,73.765837,01-04-2022,09:35,09:50,Low,Drinks,1.0,Metropolitian,22,1
0x6d68,PUNERES18DEL02,18.700919,73.909766,02-04-2022,21:50,21:55,Jam,Snack,1.0,Metropolitian,27,1
0x9141,PUNERES19DEL02,18.675253,74.041944,29-03-2022,19:10,19:20,Jam,Drinks,2.0,Metropolitian,46,0
0x917c,PUNERES08DEL03,18.58136,73.954368,28-03-2022,20:35,20:40,Jam,Buffet,4.0,Metropolitian,51,0
0x609a,PUNERES11DEL03,18.571911,73.957053,01-04-2022,18:35,18:40,Medium,Drinks,2.0,Metropolitian,21,0
0x6a4f,PUNERES06DEL01,18.571863,73.948031,05-03-2022,12:20,12:30,High,Meal,2.0,Metropolitian,29,0
0x6552,PUNERES20DEL03,18.60797,73.796696,11-03-2022,19:45,19:55,Jam,Drinks,2.0,Urban,32,1
0x95ec,PUNERES15DEL01,18.725873,73.862189,29-03-2022,22:15,22:25,Low,Snack,2.0,Metropolitian,29,1
0xafe4,PUNERES08DEL03,18.572792,73.951648,21-03-2022,18:55,0.791666667,Medium,Drinks,2.0,Metropolitian,35,0
0x3ff6,PUNERES07DEL03,18.588401,73.961088,11-03-2022,23:10,23:15,Low,Drinks,2.0,Urban,14,0
0x6c4f,PUNERES17DEL02,18.633176,73.950406,29-03-2022,0.833333333,20:05,Jam,Buffet,3.0,Metropolitian,49,0
0x9f07,PUNERES16DEL03,18.607567,73.926182,12-03-2022,21:20,21:30,Jam,Drinks,1.0,Metropolitian,28,0
0xad0f,PUNERES010DEL01,18.552432,73.938201,01-03-2022,16:45,0.708333333,Medium,Meal,2.0,Urban,31,2
0x1870,PUNERES07DEL01,18.530832,73.901931,15-03-2022,0.416666667,10:05,Low,Drinks,2.0,Metropolitian,34,2
0x91b2,PUNERES03DEL02,18.580821,73.848656,05-03-2022,22:25,22:35,Low,Meal,1.0,Metropolitian,15,1
0x8a3b,PUNERES19DEL03,18.605903,73.979077,17-03-2022,18:15,18:30,Medium,Buffet,1.0,Urban,13,0
0xb699,PUNERES13DEL02,18.591778,73.963932,28-03-2022,21:50,22:05,Jam,Buffet,1.0,Metropolitian,20,0
0xb0c,PUNERES010DEL02,18.548279,73.926089,05-04-2022,0.458333333,11:05,Low,Meal,1.0,Metropolitian,18,2
0x7599,PUNERES12DEL02,18.516961,73.849538,05-04-2022,11:20,11:35,High,Drinks,2.0,Metropolitian,20,2
0x8113,PUNERES11DEL02,18.589427,73.983202,16-03-2022,18:10,18:25,Medium,Drinks,2.0,Metropolitian,28,0
0x379a,PUNERES04DEL02,18.575651,73.916427,18-03-2022,18:50,19:05,Medium,Meal,2.0,Metropolitian,43,2
0x7432,PUNERES04DEL02,18.520267,73.8553,05-03-2022,0.375,09:15,Low,Meal,1.0,Metropolitian,29,2
0x277f,PUNERES17DEL03,18.599947,73.924423,20-03-2022,17:30,17:35,Medium,Meal,2.0,Metropolitian,24,2
0x3145,PUNERES19DEL02,18.589558,73.957115,13-03-2022,22:50,0.958333333,Low,Snack,2.0,Urban,27,0
0x6f3a,PUNERES05DEL02,18.606799,73.982753,12-03-2022,21:15,21:25,Jam,Meal,1.0,Metropolitian,26,0
0x1e3a,PUNERES07DEL01,18.533868,73.917862,19-03-2022,0.375,09:05,Low,Drinks,1.0,Urban,14,2
0x22ef,PUNERES14DEL01,18.545163,73.890405,03-03-2022,15:30,15:35,Medium,Snack,1.0,Urban,33,2
0x3656,PUNERES05DEL03,18.547902,73.935158,01-03-2022,18:25,18:35,Medium,Snack,1.0,Urban,25,2
0x1600,PUNERES01DEL02,18.621692,73.849093,02-04-2022,21:10,21:20,Jam,Snack,2.0,Metropolitian,11,1
0xb5cc,PUNERES04DEL02,18.622325,73.969659,04-03-2022,23:50,24:05:00,Low,Meal,2.0,Urban,17,0
0x38e8,PUNERES20DEL01,18.682879,73.88256,25-03-2022,18:20,18:25,Medium,Drinks,2.0,Metropolitian,15,1
0x9f2d,PUNERES14DEL02,18.632569,73.964279,04-03-2022,23:40,23:50,Low,Snack,2.0,Urban,22,0
0x7e4a,PUNERES19DEL01,18.582956,73.962383,26-03-2022,16:55,17:10,Medium,Snack,1.0,Metropolitian,15,0
0x3f37,PUNERES01DEL01,18.655111,73.883818,20-03-2022,19:45,0.833333333,Jam,Meal,2.0,Metropolitian,31,1
0x51e3,PUNERES13DEL01,18.574102,73.959599,03-03-2022,12:30,12:45,High,Meal,2.0,Metropolitian,33,0
0x4ac,PUNERES15DEL01,18.678292,73.822402,06-04-2022,,21:40,,Drinks,3.0,Metropolitian,44,1
0x3f7e,PUNERES08DEL02,18.592469,73.987405,18-03-2022,17:35,17:40,Medium,Buffet,1.0,Urban,32,0
0x62c5,PUNERES15DEL03,18.674754,73.808205,28-03-2022,23:50,1,Low,Snack,2.0,Metropolitian,17,1
0x3c81,PUNERES03DEL01,18.595668,73.874061,29-03-2022,21:30,21:45,Jam,Meal,2.0,Metropolitian,46,2
0x8be8,PUNERES06DEL02,18.658477,74.042965,04-04-2022,17:25,17:40,Medium,Meal,1.0,Metropolitian,21,0
0x4bb8,PUNERES17DEL02,18.583048,73.917343,23-03-2022,17:35,17:45,Medium,Meal,4.0,Metropolitian,47,2
0x9deb,PUNERES03DEL03,18.561402,73.821242,05-04-2022,1,24:05:00,Low,Snack,1.0,Metropolitian,22,1
0x3788,PUNERES02DEL03,18.565391,73.833304,05-04-2022,18:20,18:35,Medium,Buffet,1.0,Metropolitian,15,2
0xbddd,PUNERES010DEL03,18.580023,73.960577,13-03-2022,20:35,20:50,Jam,Snack,2.0,Metropolitian,32,0
0x9b82,PUNERES15DEL01,18.620896,73.761476,30-03-2022,09:25,09:35,Low,Buffet,1.0,Metropolitian,22,1
0x10ea,PUNERES12DEL03,18.581357,73.922587,12-03-2022,18:35,18:50,Medium,Buffet,1.0,Metropolitian,23,2
0x8b24,PUNERES07DEL02,18.605817,73.984825,02-04-2022,20:45,20:55,Jam,Drinks,1.0,Metropolitian,31,0
0x89e3,PUNERES01DEL01,18.659715,73.887564,02-03-2022,17:10,17:25,Medium,Buffet,2.0,Metropolitian,34,1
0x5494,PUNERES19DEL01,18.662543,74.017089,27-03-2022,20:40,20:55,Jam,Drinks,2.0,Metropolitian,21,0
0x4065,PUNERES16DEL01,18.582933,73.90391,14-03-2022,18:25,18:35,Medium,Snack,1.0,Metropolitian,33,2
0x71fa,PUNERES07DEL01,18.571918,73.934202,26-03-2022,15:50,15:55,Medium,Buffet,2.0,Metropolitian,27,2
0x6a78,PUNERES09DEL02,18.596251,73.983037,25-03-2022,23:55,24:05:00,Low,Drinks,2.0,Metropolitian,43,0
0xa5db,PUNERES19DEL01,18.66063,74.03411,20-03-2022,17:50,0.75,Medium,Meal,1.0,Urban,26,0
0x9433,PUNERES01DEL02,18.671247,73.898418,25-03-2022,21:20,21:35,Jam,Drinks,1.0,Metropolitian,23,1
0x4573,PUNERES14DEL01,18.608627,73.946055,08-03-2022,17:15,17:25,Medium,Buffet,2.0,Metropolitian,38,0
0xb8f8,PUNERES05DEL02,18.550768,73.926368,01-04-2022,11:30,11:40,High,Snack,1.0,Metropolitian,32,2
0x9158,PUNERES15DEL01,18.659557,73.792522,15-03-2022,0.708333333,17:15,Medium,Snack,1.0,Urban,10,1
0x1115,PUNERES14DEL03,18.564303,73.909488,21-03-2022,20:15,20:30,Jam,Drinks,1.0,Urban,28,2
0x1331,PUNERES07DEL02,18.611999,73.978941,04-04-2022,18:20,18:35,Medium,Meal,2.0,Metropolitian,22,0
0x73b,PUNERES19DEL03,18.62557,73.999605,04-04-2022,,21:25,Jam,Drinks,2.0,Metropolitian,29,0
0x804b,PUNERES19DEL01,18.560246,73.934361,13-03-2022,10:35,10:40,Low,Meal,2.0,Metropolitian,27,2
0xa77,PUNERES18DEL01,18.607073,73.828132,30-03-2022,15:25,15:35,Medium,Snack,1.0,Urban,17,1
0x4663,PUNERES01DEL03,18.579967,73.811118,13-03-2022,21:25,21:30,Jam,Buffet,1.0,Metropolitian,39,1
0x1416,PUNERES07DEL02,18.551465,73.913048,15-03-2022,09:30,09:45,Low,Drinks,1.0,Metropolitian,15,2
0x3fd2,PUNERES11DEL03,18.567302,73.968113,03-04-2022,17:35,17:45,Medium,Drinks,2.0,,25,0
0x7d18,PUNERES03DEL02,18.605733,73.877339,18-03-2022,18:35,18:45,Medium,Buffet,2.0,Metropolitian,49,1
0x3729,PUNERES12DEL03,18.565785,73.891867,03-04-2022,17:25,17:40,Medium,Buffet,1.0,Metropolitian,38,2
0x59e1,PUNERES14DEL02,18.634267,73.981358,02-03-2022,21:40,21:45,Jam,Meal,2.0,Urban,23,0
0x40d9,PUNERES19DEL01,18.620193,73.983477,02-03-2022,0.875,21:10,Jam,Snack,2.0,Semi-Urban,49,0
0x8b4f,PUNERES09DEL03,18.546378,73.926168,07-03-2022,23:50,24:05:00,Low,Meal,1.0,Metropolitian,24,2
0x5e1d,PUNERES14DEL01,18.544799,73.874215,17-03-2022,13:10,13:15,High,Buffet,3.0,Metropolitian,34,2
0x8b00,PUNERES08DEL01,18.629564,74.006787,18-03-2022,17:25,17:40,Medium,Drinks,2.0,Metropolitian,29,0
0x261a,PUNERES14DEL03,18.528247,73.871854,13-03-2022,21:40,21:45,Jam,Drinks,3.0,Metropolitian,34,2
0xbccd,PUNERES15DEL01,18.631044,73.762476,28-03-2022,10:45,10:55,Low,Meal,2.0,Metropolitian,29,1
0xa35a,PUNERES05DEL01,18.52632,73.922607,09-03-2022,11:25,11:35,High,Buffet,2.0,Metropolitian,30,2
0x68fc,PUNERES01DEL03,18.639982,73.862981,02-04-2022,18:10,18:20,Medium,Drinks,2.0,Urban,33,1
0x20d0,PUNERES05DEL02,18.661131,74.035697,12-03-2022,22:25,22:30,Low,Drinks,2.0,Metropolitian,28,0
0x2f4f,PUNERES05DEL01,18.598427,73.974527,08-03-2022,22:30,22:40,Low,Buffet,1.0,Metropolitian,15,0
0x4144,PUNERES07DEL01,18.559046,73.939159,01-04-2022,12:30,12:35,High,Drinks,2.0,Metropolitian,18,2
0xb1e6,PUNERES05DEL03,18.62134,73.994509,18-03-2022,22:40,22:45,Low,Drinks,2.0,Metropolitian,24,0
0x7a47,PUNERES18DEL02,18.651571,73.857936,31-03-2022,22:40,22:50,Low,Drinks,2.0,Metropolitian,15,1
0x2322,PUNERES16DEL02,18.533825,73.858882,13-03-2022,,08:55,Low,Snack,1.0,Metropolitian,23,2
0x6e5b,PUNERES02DEL01,18.642998,73.907171,23-03-2022,19:30,19:35,Jam,Buffet,1.0,Metropolitian,33,1
0x902,PUNERES20DEL02,18.59489,73.789453,24-03-2022,10:40,10:55,Low,Snack,1.0,Metropolitian,17,1
0x134e,PUNERES12DEL02,18.548032,73.882702,15-03-2022,20:10,20:20,Jam,Drinks,2.0,Urban,26,2
0xa76,PUNERES08DEL01,18.632118,74.013521,20-03-2022,20:20,20:25,Jam,Drinks,1.0,Urban,21,0
0x5b41,PUNERES18DEL03,18.633495,73.849921,03-04-2022,17:15,17:20,Medium,Drinks,2.0,Metropolitian,26,1
0x82ca,PUNERES01DEL01,18.58946,73.808382,05-03-2022,16:25,16:30,Medium,Snack,2.0,Urban,28,1
0xaa0a,PUNERES09DEL01,18.593306,73.958341,08-03-2022,23:50,24:05:00,Low,Snack,1.0,Metropolitian,13,0
0x24b0,PUNERES13DEL03,18.608731,73.98309,17-03-2022,20:50,21:05,Jam,Meal,1.0,Metropolitian,20,0
0x9e38,PUNERES18DEL02,18.616297,73.844362,05-03-2022,19:30,19:45,Jam,Snack,2.0,Metropolitian,38,1
0xbd3,PUNERES04DEL02,18.570532,73.911524,04-03-2022,,20:25,Jam,Snack,2.0,Metropolitian,34,2
