ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,order_freq,Time_taken (min)
0x81f8,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,Sandstorms,High,2.0,31
0xbb6e,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Windy,Jam,2.0,33
0x9c27,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,Sandstorms,Low,1.0,16
0x703e,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,Fog,Jam,2.0,34
0xbbdd,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,Windy,Low,1.0,23
0x31c2,PUNERES05DEL01,18.543626,73.905101,18.553626,73.915101,Sandstorms,Low,1.0,10
0x4779,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,Stormy,Medium,2.0,24
0x9f36,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,Sunny,Medium,2.0,21
0x399d,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,Sunny,Medium,2.0,22
0x9304,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,Stormy,Low,2.0,28
0x992b,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,Windy,Jam,1.0,30
0xba79,PUNERES16DEL01,18.536718,73.830327,18.646718,73.940327,Windy,Jam,2.0,29
0x41ac,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,Windy,High,2.0,30
0x453c,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,Windy,Jam,1.0,31
0x72b9,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Sandstorms,Jam,2.0,20
0x538d,PUNERES12DEL03,18.520016,73.830547,18.580016,73.890547,Cloudy,Jam,1.0,25
0x8bbf,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,Stormy,Medium,2.0,28
0x631a,PUNERES02DEL03,18.55144,73.804855,18.64144,73.894855,Sandstorms,Low,1.0,16
0xab50,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,Sandstorms,Jam,2.0,27
0x3917,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,Fog,Low,2.0,32
0x1aab,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,Stormy,High,1.0,10
0x17bb,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,Sunny,Low,2.0,19
0x8abe,PUNERES12DEL01,18.520016,73.830547,18.530016,73.840547,Sandstorms,Low,2.0,25
0xab58,PUNERES11DEL03,18.533811,73.899315,18.563811,73.929315,Sunny,Low,2.0,16
0x55dc,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,Sunny,Medium,2.0,26
0x94fe,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,Sunny,Jam,1.0,29
0x85a1,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Windy,Medium,2.0,25
0x6667,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,Fog,Jam,2.0,43
0x7463,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,Stormy,Low,1.0,13
0x9cb0,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,Stormy,Low,2.0,14
0x2cdf,PUNERES07DEL02,18.546947,73.900626,18.676947,74.030626,Sandstorms,Medium,2.0,22
0x8342,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,Stormy,Jam,2.0,36
0x1921,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,Windy,Jam,2.0,25
0xa7c1,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,Fog,High,1.0,21
0x9300,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,Sunny,Medium,2.0,16
0x84d,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,Stormy,Jam,1.0,38
0xb35e,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,Stormy,Medium,2.0,37
0x41c0,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,Fog,Jam,2.0,41
0x1dcd,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,Cloudy,Jam,2.0,46
0x75bb,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,Cloudy,Jam,2.0,37
0x85c3,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,Sunny,Low,2.0,26
0xddf,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,Cloudy,High,1.0,25
0xa7db,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,Fog,High,2.0,28
0xb9e0,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Cloudy,Medium,1.0,16
0x97a7,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Cloudy,High,1.0,27
0x39ee,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,Fog,Low,2.0,38
0x34ad,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Fog,Medium,2.0,28
0x9882,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,Sandstorms,Jam,3.0,35
0x2753,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Stormy,Low,1.0,26
0xb6bf,PUNERES09DEL01,18.536562,73.896485,18.546562,73.906485,Windy,Low,1.0,17
0x74b8,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,Sunny,Low,2.0,25
0x4320,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,Cloudy,Low,1.0,15
0x65c3,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,Sandstorms,Jam,1.0,29
0x8879,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,Cloudy,Medium,3.0,38
0x6f6b,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,Cloudy,Medium,2.0,14
0xdeb,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,Fog,Jam,2.0,42
0x705e,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,Windy,Low,1.0,19
0x4b71,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Sandstorms,Jam,1.0,33
0x46a1,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,Windy,Medium,2.0,26
0x8ada,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,Windy,Low,2.0,17
0xa19c,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,Cloudy,Jam,2.0,32
0x1b0e,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,Fog,Jam,1.0,28
0xaa4,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,Sandstorms,High,2.0,25
0x7813,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,Stormy,High,2.0,27
0xb246,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,Fog,Jam,3.0,38
0x74e7,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,Cloudy,Jam,1.0,27
0x4265,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,Stormy,Jam,2.0,33
0x9fe5,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,Fog,Low,1.0,15
0x33ca,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,Windy,High,2.0,38
0x4c58,PUNERES20DEL01,18.592718,73.773572,18.602718,73.783572,Windy,Low,2.0,24
0x834a,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,Cloudy,Low,2.0,20
0x1377,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,Sunny,Jam,2.0,26
0xb0c3,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,Sunny,High,2.0,41
0x98ba,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Cloudy,Low,2.0,19
0x159b,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,Stormy,Jam,2.0,31
0xb321,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Sandstorms,Jam,1.0,22
0x8e7f,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,Stormy,High,2.0,19
0x61ca,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,Windy,Low,1.0,15
0x719a,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Sunny,Jam,2.0,16
0x1217,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,Sunny,Low,2.0,15
0x6590,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,Fog,Low,2.0,26
0x59c4,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,Windy,Jam,2.0,31
0x8570,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,Cloudy,Medium,1.0,37
0x105f,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,Fog,Medium,2.0,37
0x8945,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,Fog,Jam,2.0,47
0x765c,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,Sandstorms,Low,2.0,16
0x16a6,PUNERES18DEL02,18.593481,73.785901,18.613481,73.805901,Stormy,Low,2.0,22
0x16a3,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Clear,Medium,2.0,26
0xbbcc,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,Windy,Low,1.0,20
0xa321,PUNERES03DEL01,18.554382,73.798206,18.594382,73.838206,Sandstorms,Medium,1.0,29
0x62c2,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,Windy,Jam,2.0,38
0x89f5,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,Stormy,Medium,1.0,47
0x86e7,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,Windy,Medium,2.0,23
0x80eb,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,Fog,Medium,2.0,34
0x784a,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,Stormy,Jam,2.0,20
0x97be,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,Sandstorms,Low,2.0,24
0xbcf4,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,Sandstorms,Jam,2.0,36
0xa094,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,Stormy,Jam,1.0,28
0x628a,PUNERES07DEL03,18.546947,73.900626,18.606947,73.960626,Fog,Low,1.0,16
0x779b,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,Cloudy,High,1.0,32
0x6639,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Windy,Jam,1.0,31
0xaaa5,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,Fog,High,2.0,32
0x27fb,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,Windy,Jam,2.0,27
0x5c59,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,Cloudy,Medium,1.0,15
0x765d,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Sandstorms,Jam,2.0,40
0x8e51,PUNERES01DEL02,18.569156,73.774723,18.589156,73.794723,Sunny,Low,2.0,23
0x79a1,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,Windy,Low,2.0,25
0x1869,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,Stormy,High,2.0,39
0x3c7c,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,Cloudy,Low,2.0,24
0xb4ab,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,Cloudy,Jam,3.0,39
0x76a3,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Sandstorms,Low,2.0,11
0x479,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,Clear,Medium,1.0,22
0xb419,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,Windy,Jam,2.0,23
0x7370,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,Fog,Jam,2.0,35
0x5c74,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,Sunny,Jam,1.0,18
0xa9ab,PUNERES16DEL01,18.536718,73.830327,18.646718,73.940327,Stormy,Jam,1.0,31
0x1d11,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,Fog,Low,2.0,17
0xb053,PUNERES09DEL02,18.536562,73.896485,18.666562,74.026485,Windy,Jam,2.0,16
0x8c41,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,Sunny,Jam,2.0,31
0xae34,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,Fog,Low,1.0,27
0x705c,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Windy,Medium,2.0,27
0x7e16,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,Windy,Medium,2.0,23
0xbacb,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,Cloudy,Low,2.0,32
0x43c9,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,Fog,Low,2.0,19
0x83f3,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,Fog,Jam,2.0,42
0x1680,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,Sunny,Low,1.0,34
0x8f95,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,Stormy,Medium,1.0,16
0x7698,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,Fog,Jam,2.0,44
0x7033,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,Stormy,Medium,2.0,21
0x9932,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Sunny,Low,2.0,28
0x6e30,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,Sandstorms,Low,2.0,26
0xb697,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,Fog,High,2.0,20
0x23a5,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Sunny,Medium,2.0,26
0x8f76,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,Cloudy,Jam,2.0,32
0xa917,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,Sunny,Jam,1.0,14
0x9540,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,Sunny,Low,2.0,28
0xaaef,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,Cloudy,Jam,2.0,26
0x4763,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,Sunny,Low,2.0,14
0x98e2,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,Fog,Jam,4.0,53
0x8cd9,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,Stormy,Jam,3.0,51
0x9c5e,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Windy,Jam,2.0,27
0x5359,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,Stormy,Jam,1.0,26
0xa8e8,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,Fog,High,3.0,32
0x2f33,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Windy,Low,2.0,19
0xc29,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,Stormy,Medium,2.0,27
0x12ce,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Cloudy,Jam,2.0,42
0x7564,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Sandstorms,Medium,3.0,43
0x855e,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,Stormy,Jam,1.0,25
0x495a,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,Cloudy,Medium,2.0,37
0x3391,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Sunny,Low,2.0,13
0x6989,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,Cloudy,Jam,1.0,35
0x740a,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,Fog,Low,1.0,24
0x3ab1,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,Sunny,Low,2.0,26
0x2c3e,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,Cloudy,Jam,2.0,43
0xb7b2,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Cloudy,Low,2.0,21
0x8766,PUNERES07DEL03,18.546947,73.900626,18.606947,73.960626,Stormy,Jam,2.0,34
0x85b2,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Sandstorms,Medium,2.0,22
0xb6d,PUNERES11DEL03,18.533811,73.899315,18.563811,73.929315,Cloudy,Medium,1.0,19
0xfc9,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,Fog,Low,2.0,31
0x2c61,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,Sandstorms,Medium,2.0,40
0xbc5b,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,Sandstorms,Jam,2.0,33
0x7340,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,Cloudy,Medium,2.0,17
0x7837,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,Windy,Low,1.0,12
0x2a10,PUNERES16DEL03,18.536718,73.830327,18.596719,73.890327,Fog,Low,1.0,18
0x6a07,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,Cloudy,Jam,2.0,31
0x942f,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Sunny,Low,2.0,11
0x38d3,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,Sandstorms,Low,2.0,22
0x5219,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,Fog,Medium,2.0,34
0x2636,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,Stormy,Low,2.0,23
0x3621,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Fog,Low,2.0,18
0x20e8,PUNERES17DEL01,18.530963,73.828972,18.640963,73.938972,Sandstorms,Low,1.0,11
0x81ac,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,Sunny,Low,3.0,43
0x8243,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,Fog,Low,2.0,24
0xbed3,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,Sandstorms,Jam,1.0,16
0x37b5,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Sunny,Medium,2.0,21
0x9104,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,Stormy,High,2.0,30
0x6db3,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,Fog,Jam,1.0,42
0x58ca,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Sunny,Jam,2.0,14
0x96a7,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,Fog,Jam,1.0,29
0x305f,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,Sandstorms,Low,2.0,27
0x55c1,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,Cloudy,Low,1.0,23
0x58d0,PUNERES11DEL02,18.533811,73.899315,18.553811,73.919315,Sunny,High,2.0,20
0x7d7,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,Cloudy,Jam,3.0,38
0x95a7,PUNERES12DEL03,18.520016,73.830547,18.580016,73.890547,Stormy,Low,2.0,27
0x79f4,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Sunny,Jam,2.0,31
0xaa0e,PUNERES01DEL02,18.569156,73.774723,18.589156,73.794723,Stormy,Low,2.0,24
0x319c,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,Windy,Jam,2.0,27
0xa171,PUNERES12DEL01,18.520016,73.830547,18.530016,73.840547,Sandstorms,Low,2.0,19
0x6e2b,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,Sandstorms,Jam,1.0,29
0xbcc7,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Sandstorms,Low,2.0,23
0x2914,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,Fog,Medium,1.0,17
0x9859,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Stormy,Medium,3.0,36
0x57b4,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,Sandstorms,Jam,1.0,30
0x75f0,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Cloudy,Jam,2.0,33
0x5ec9,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,Sunny,Jam,1.0,18
0x8204,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,Stormy,Medium,2.0,27
0x48f2,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,Sunny,Low,2.0,22
0x8b75,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,Cloudy,Low,2.0,26
0x8764,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,Stormy,Jam,2.0,40
0xab62,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,Cloudy,Medium,2.0,34
0x4984,PUNERES12DEL02,18.520016,73.830547,18.540016,73.850547,Sunny,High,2.0,10
0xade1,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Cloudy,Jam,2.0,29
0x4790,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,Stormy,Medium,1.0,21
0xa052,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Sunny,Low,1.0,26
0x62ae,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,Fog,Jam,1.0,23
0x8b34,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,Fog,Jam,2.0,27
0x96ad,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,Windy,Low,2.0,28
0x8e30,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Stormy,Low,2.0,25
0xbea,PUNERES09DEL02,18.536562,73.896485,18.666562,74.026485,Sunny,Jam,2.0,26
0x8e53,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,Sunny,Low,2.0,34
0x49a2,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,Sandstorms,Low,1.0,11
0x6d9e,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,Fog,Low,1.0,20
0x49d9,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,Fog,Jam,1.0,39
0x9536,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,Windy,High,2.0,48
0xa578,PUNERES02DEL01,18.55144,73.804855,18.62144,73.874855,Sunny,Low,2.0,36
0x18af,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Windy,Low,1.0,24
0x88cc,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,Fog,Medium,3.0,35
0x4f3f,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,Windy,Medium,2.0,27
0x424,PUNERES20DEL02,-18.592718,-73.773572,18.672718,73.853572,Clear,Medium,2.0,30
0x16dd,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,Fog,Jam,2.0,45
0x5e56,PUNERES11DEL03,18.533811,73.899315,18.563811,73.929315,Cloudy,Low,2.0,19
0x6858,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,Sandstorms,Low,1.0,19
0x76a5,PUNERES12DEL01,18.520016,73.830547,18.530016,73.840547,Cloudy,Low,2.0,21
0x6f71,PUNERES03DEL01,18.554382,73.798206,18.594382,73.838206,Cloudy,Medium,1.0,18
0x148f,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,Cloudy,Low,1.0,15
0x4432,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,Cloudy,Jam,2.0,28
0x48fd,PUNERES20DEL01,18.592718,73.773572,18.632718,73.813572,Cloudy,High,2.0,28
0x35f0,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,Cloudy,Jam,2.0,25
0x96c7,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,Stormy,High,2.0,28
0x870c,PUNERES19DEL03,18.563934,73.915367,18.593934,73.945367,Stormy,Low,2.0,24
0x51f2,PUNERES010DEL03,18.539299,73.897902,18.629299,73.987902,Sunny,Jam,2.0,31
0x5257,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,Stormy,Medium,2.0,24
0x4797,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,Sandstorms,Low,1.0,20
0x4dd2,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,Stormy,Jam,2.0,30
0x5243,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,Sunny,Jam,2.0,17
0x15ac,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,Windy,Jam,1.0,26
0x1ddd,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Stormy,Low,1.0,24
0x995a,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,Stormy,Low,2.0,26
0x2ae8,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,Fog,Low,2.0,13
0x552e,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,Sunny,Low,2.0,19
0x653d,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,Windy,Medium,1.0,30
0x25c2,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,Fog,Medium,1.0,17
0x8281,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,Windy,Low,1.0,22
0x6d68,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,Windy,Jam,1.0,27
0x9141,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,Windy,Jam,2.0,46
0x917c,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Sunny,Jam,4.0,51
0x609a,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,Sandstorms,Medium,2.0,21
0x6a4f,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,Cloudy,High,2.0,29
0x6552,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,Stormy,Jam,2.0,32
0x95ec,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,Stormy,Low,2.0,29
0xafe4,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Windy,Medium,2.0,35
0x3ff6,PUNERES07DEL03,18.546947,73.900626,18.606947,73.960626,Stormy,Low,2.0,14
0x6c4f,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,Fog,Jam,3.0,49
0x9f07,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,Windy,Jam,1.0,28
0xad0f,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,Stormy,Medium,2.0,31
0x1870,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,Stormy,Low,2.0,34
0x91b2,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,Windy,Low,1.0,15
0x8a3b,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,Fog,Medium,1.0,13
0xb699,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Windy,Jam,1.0,20
0xb0c,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,Fog,Low,1.0,18
0x7599,PUNERES12DEL02,18.520016,73.830547,18.540016,73.850547,Sandstorms,High,2.0,20
0x8113,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,Sunny,Medium,2.0,28
0x379a,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,Fog,Medium,2.0,43
0x7432,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,Windy,Low,1.0,29
0x277f,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Sunny,Medium,2.0,24
0x3145,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,Stormy,Low,2.0,27
0x6f3a,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,Sunny,Jam,1.0,26
0x1e3a,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,Cloudy,Low,1.0,14
0x22ef,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,Stormy,Medium,1.0,33
0x3656,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,Sandstorms,Medium,1.0,25
0x1600,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,Sunny,Jam,2.0,11
